iucn_sid,species,allXcoastal,allXfull,biomass_removalXfull,bycatch_pelagicXfull,climateXfull,direct_humanXfull,fishing_benthic_destXfull,non-climateXfull,ocean_acidificationXfull,biomass_removalXcoastal,bycatch_pelagicXcoastal,climateXcoastal,direct_humanXcoastal,fishing_benthic_destXcoastal,non-climateXcoastal,ocean_acidificationXcoastal,lightXcoastal,lightXfull,nutrientXcoastal,nutrientXfull,sst_extremesXcoastal,sst_extremesXfull,sst_riseXcoastal,sst_riseXfull,uv_radiationXcoastal,uv_radiationXfull,bycatch_benthicXcoastal,bycatch_benthicXfull,shipping_largeXcoastal,shipping_largeXfull,sea_level_riseXcoastal,sea_level_riseXfull
NA,trichodon trichodon,0.33119234223082916,0.33119234223082916,0,NA,0.2845968196610034,0.010071057118329374,1.373163768492084e-4,0.046595522370181074,0.026051869272694605,0,NA,0.2845968196610034,0.010071057118329374,1.373163768492084e-4,0.046595522370181074,0.026051869272694605,5.792241809578949e-4,5.792241809578949e-4,0.003663569446385434,0.003663569446385434,0.08091232965321726,0.08091232965321726,0.09180860767833257,0.09180860767833257,0.08582401285711433,0.08582401285711433,0.022806848210185866,0.022806848210185866,0.009337507436762564,0.009337507436762564,NA,NA
NA,triglops macellus,0.2989675660305525,0.2989675660305525,8.126945224384904e-5,NA,0.25682413244182173,0.008893786227573407,1.4803478798838812e-4,0.04214343382667872,0.025982793746728218,8.126945224384904e-5,NA,0.25682413244182173,0.008893786227573407,1.4803478798838812e-4,0.04214343382667872,0.025982793746728218,1.2296292771141675e-4,1.2296292771141675e-4,0.002271330604863656,0.002271330604863656,0.09984006091467187,0.09984006091467187,0.04446505115880645,0.04446505115880645,0.0865362266216152,0.0865362266216152,0.022356574263551136,0.022356574263551136,0.008269475562746872,0.008269475562746872,NA,NA
NA,triglops pingelii,0.370149681355287,0.370149681355287,9.205291710288379e-7,NA,0.31510654839630725,0.011195496906824021,1.488807461692205e-4,0.055043133149329015,0.02602348796040735,9.205291710288379e-7,NA,0.31510654839630725,0.011195496906824021,1.488807461692205e-4,0.055043133149329015,0.02602348796040735,0.002065174074426573,0.002065174074426573,0.006632851051679832,0.006632851051679832,0.08036432854287617,0.08036432854287617,0.12375998534310459,0.12375998534310459,0.0849587463595698,0.0849587463595698,0.02505928542876178,0.02505928542876178,0.009940524412296564,0.009940524412296564,NA,NA
NA,triglops scepticus,0.40467612968036526,0.40467612968036526,8.19482496194825e-7,NA,0.3737339792998478,0.006184901674277017,1.6780517503805174e-4,0.030942150380517505,0.026066917503805173,8.19482496194825e-7,NA,0.3737339792998478,0.006184901674277017,1.6780517503805174e-4,0.030942150380517505,0.026066917503805173,0,0,3.894331811263318e-4,3.894331811263318e-4,0.11629414490106545,0.11629414490106545,0.13711865266362253,0.13711865266362253,0.09425426423135463,0.09425426423135463,0.021735161643835616,0.021735161643835616,0.002464028614916286,0.002464028614916286,NA,NA
NA,trinchesia albocrusta,0.4799335805371802,0.4799335805371802,8.302602215669084e-5,NA,0.43649510102016414,0.01956499481947876,2.620331553359369e-4,0.043438479317765205,0.1842138052921017,8.302602215669084e-5,NA,0.43649510102016414,0.01956499481947876,2.620331553359369e-4,0.043438479317765205,0.1842138052921017,3.7140412050689405e-4,3.7140412050689405e-4,0.00538111381206663,0.00538111381206663,0.15543785247469513,0.15543785247469513,0,0,0.09684344325336734,0.09684344325336734,0.01777590758747111,0.01777590758747111,NA,NA,NA,NA
NA,triopha catalinae,0.48952141643763036,0.48952141643763036,2.784446504851154e-5,NA,0.4015503809728799,0.027233152918970827,3.081433160038412e-4,0.08797103563031888,0.183455312924269,2.784446504851154e-5,NA,0.4015503809728799,0.027233152918970827,3.081433160038412e-4,0.08797103563031888,0.183455312924269,0.003196459485413424,0.003196459485413424,0.018697510844729957,0.018697510844729957,0.12360170684459751,0.12360170684459751,0,0,0.09449336120401339,0.09449336120401339,0.03850792443458393,0.03850792443458393,NA,NA,NA,NA
NA,triphoturus oculeum,0.031301077981651375,0.023996144622640943,4.303757004047118e-7,0.001201735495817174,0.022785780562977618,3.542585209623817e-6,4.655602936120678e-6,0.0012103640596633233,0.022785780562977618,0,0.004820665137614679,0.02377841743119266,0.0026942660550458714,7.706422018348624e-6,0.0075226376146788985,0.02377841743119266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,tritonia tetraquetra,0.48203049409463916,0.48203049409463916,7.314594677505943e-6,NA,0.419105999693228,0.02011774484239589,2.5672904363831586e-4,0.06292449440141115,0.18415593201165734,7.314594677505943e-6,NA,0.419105999693228,0.02011774484239589,2.5672904363831586e-4,0.06292449440141115,0.18415593201165734,5.523343431244728e-4,5.523343431244728e-4,0.005726639312830738,0.005726639312830738,0.13762425665311756,0.13762425665311756,0,0,0.09732581083672061,0.09732581083672061,0.036263732456476724,0.036263732456476724,NA,NA,NA,NA
NA,tursiops truncatus,0.2855771352468171,0.18533478203668716,0,0.04631280338096196,0.10285084373864227,0.007832812211832766,0.0011620448271822614,0.08248393832808186,NA,0,0.12050285503685504,0.07844843611793612,0.02912355751619388,0.0020784322090685726,0.20712869912888093,NA,0.0017437006924279652,4.689701822944044e-4,0.0024301209515300423,6.895781607158412e-4,0.07844843611793612,0.10282153437882033,0,2.930932978496529e-5,NA,NA,NA,NA,0.05125003261112352,0.026017729535057658,NA,NA
NA,turtonia minuta,0.5000842550740664,0.5000842550740664,6.144170295113692e-6,NA,0.47472419402400534,0.013024285023152948,2.1275232105420785e-4,0.025360061050061052,0.21458632386481444,6.144170295113692e-6,NA,0.47472419402400534,0.013024285023152948,2.1275232105420785e-4,0.025360061050061052,0.21458632386481444,4.514562167392356e-4,4.514562167392356e-4,0.003684035984979381,0.003684035984979381,0.16477353560485636,0.16477353560485636,0,0,0.09536433478471214,0.09536433478471214,0.007981387333840163,0.007981387333840163,NA,NA,NA,NA
NA,upogebia pugettensis,0.4337001053750111,0.4337001053750111,9.073362259806961e-4,NA,0.3499937180554326,0.02873958912600726,2.765118214823342e-4,0.08370638749667936,0.16690090905870894,9.073362259806961e-4,NA,0.3499937180554326,0.02873958912600726,2.765118214823342e-4,0.08370638749667936,0.16690090905870894,0.004634687682635261,0.004634687682635261,0.01605673284335429,0.01605673284335429,0.10378231187461259,0.10378231187461259,0,0,0.07931049694501019,0.07931049694501019,0.033091529797219514,0.033091529797219514,NA,NA,NA,NA
NA,urticina columbiana,0.8487132021207613,0.8487132021207613,0,NA,0.6448758792005188,0.13148838749666247,0.0014642144410115575,0.20383732292024256,0.195951089560209,0,NA,0.6448758792005188,0.13148838749666247,0.0014642144410115575,0.20383732292024256,0.195951089560209,0.003653144333829195,0.003653144333829195,0.024649828927794944,0.024649828927794944,0.16560602795895793,0.16560602795895793,0,0,0.18141895029942404,0.18141895029942404,0.02669297268947629,0.02669297268947629,0.01588877503146813,0.01588877503146813,0.1018998111912118,0.1018998111912118
NA,urticina coriacea,0.8453392140983839,0.8453392140983839,0,NA,0.6461681863127303,0.12825807750921464,0.0014384549546356676,0.19917102796285796,0.19628476290048202,0,NA,0.6461681863127303,0.12825807750921464,0.0014384549546356676,0.19917102796285796,0.19628476290048202,0.0034051518641905303,0.0034051518641905303,0.022960926956336832,0.022960926956336832,0.1724153625602495,0.1724153625602495,0,0,0.18006070084349304,0.18006070084349304,0.028100917032889142,0.028100917032889142,0.015007499645591154,0.015007499645591154,0.09740735983130139,0.09740735983130139
NA,urticina crassicornis,0.8440499529290443,0.8440499529290443,0,NA,0.6541219837996075,0.12172231080137054,0.0015191681913442666,0.1899279691294368,0.19637294734040783,0,NA,0.6541219837996075,0.12172231080137054,0.0015191681913442666,0.1899279691294368,0.19637294734040783,0.0031961599747180737,0.0031961599747180737,0.02155816672765377,0.02155816672765377,0.18075045174811216,0.18075045174811216,0.001856841921426433,0.001856841921426433,0.18071631432753402,0.18071631432753402,0.027614959415854432,0.027614959415854432,0.014317204018495726,0.014317204018495726,0.09442542846212701,0.09442542846212701
NA,urticina eques,0.8105103303030864,0.8105103303030864,0,NA,0.6587917072448205,0.09797883394123419,0.0011516809538797653,0.15171862324341337,0.19689800077761935,0,NA,0.6587917072448205,0.09797883394123419,0.0011516809538797653,0.15171862324341337,0.19689800077761935,0.001696041361944789,0.001696041361944789,0.012199941123104553,0.012199941123104553,0.18110583973635,0.18110583973635,0,0,0.18756016441095333,0.18756016441095333,0.026307761011645777,0.026307761011645777,0.012384364666456833,0.012384364666456833,0.0932277023198978,0.0932277023198978
NA,urticina piscivora,0.8420317053544819,0.8420317053544819,0,NA,0.6528014839895361,0.12120275240902016,0.0015180792410344713,0.1892302211993775,0.1963745963442498,0,NA,0.6528014839895361,0.12120275240902016,0.0015180792410344713,0.1892302211993775,0.1963745963442498,0.0031815545216729033,0.0031815545216729033,0.021459653134209743,0.021459653134209743,0.18160334862081526,0.18160334862081526,0,0,0.18082960528494318,0.18082960528494318,0.027605474684592204,0.027605474684592204,0.014262707539984768,0.014262707539984768,0.0939939337395278,0.0939939337395278
NA,valenciennellus tripunctulatus,0.28088416666666666,0.2727924329295594,8.954826530488763e-9,7.47251231288648e-5,0.2726743146532425,0,0,1.1811827631690406e-4,0.022967506806878275,0,1.05e-4,0.28072458333333333,0,0,1.6e-4,0.0228375,0,0,0,0,0.15151916666666668,0.1553503977637136,0,9.575069278894441e-5,0.1063675,0.09426065926885052,NA,NA,5.5e-5,4.338419836150877e-5,NA,NA
NA,velutina plicatilis,0.512217248707483,0.512217248707483,4.444552380952381e-4,NA,0.4779242955102041,0.01511951238095238,2.792789115646258e-4,0.034292953197278916,0.18417702149659865,4.444552380952381e-4,NA,0.4779242955102041,0.01511951238095238,2.792789115646258e-4,0.034292953197278916,0.18417702149659865,1.6006530612244896e-5,1.6006530612244896e-5,0.0016382408163265305,0.0016382408163265305,0.181694742585034,0.181694742585034,0.01621199755102041,0.01621199755102041,0.09584053360544217,0.09584053360544217,0.016795459047619046,0.016795459047619046,NA,NA,NA,NA
NA,velutina velutina,0.4913633897095554,0.4913633897095554,4.66566759437665e-6,NA,0.4456688719998097,0.020057136230642977,2.844815528437879e-4,0.04569451770974571,0.18351411689145794,4.66566759437665e-6,NA,0.4456688719998097,0.020057136230642977,2.844815528437879e-4,0.04569451770974571,0.18351411689145794,9.703832155855276e-4,9.703832155855276e-4,0.005744964913532672,0.005744964913532672,0.16538588572515997,0.16538588572515997,5.753407550132021e-4,5.753407550132021e-4,0.09619352862817859,0.09619352862817859,0.018632885653797664,0.018632885653797664,NA,NA,NA,NA
NA,venefica tentaculata,0.1098735497835498,0.1098735497835498,0,NA,0.09852225108225109,0.004587424242424243,5.854978354978355e-5,0.011351320346320345,0.026232034632034634,0,NA,0.09852225108225109,0.004587424242424243,5.854978354978355e-5,0.011351320346320345,0.026232034632034634,NA,NA,1.1231601731601731e-4,1.1231601731601731e-4,0.07229021645021645,0.07229021645021645,NA,NA,NA,NA,0.006593008658008658,0.006593008658008658,NA,NA,NA,NA
NA,vitreledonella richardi,0.36675949665913027,0.33986800098020653,4.13422145983938e-6,0.016818473083306414,0.31466455011862726,0.0017298226048988049,3.004353008008733e-4,0.025203450861579244,0.16006072887265113,1.7520556769524194e-5,0.06371407927145041,0.2707638837453108,0.009807775827007365,7.990794609137184e-4,0.09599561278751058,0.16569405059933562,NA,NA,0.010250945043008173,0.0019375213918932466,0.10506983314597518,0.15458419528387005,0,1.9625962106107354e-5,NA,NA,NA,NA,0.01140621275467027,0.004413064259220068,NA,NA
NA,volvulella panamica,0.4471083398142147,0.4471083398142147,1.3362065240872758e-4,NA,0.410619827176496,0.018028722186217323,1.999902786779002e-4,0.036488512637718726,0.18308332865269678,1.3362065240872758e-4,NA,0.410619827176496,0.018028722186217323,1.999902786779002e-4,0.036488512637718726,0.18308332865269678,1.5693310290199467e-4,1.5693310290199467e-4,0.0028361870814430762,0.0028361870814430762,0.12796996363505436,0.12796996363505436,0,0,0.09956653488874487,0.09956653488874487,0.01513305969611867,0.01513305969611867,NA,NA,NA,NA
NA,xeneretmus latifrons,0.26982444702872427,0.26982444702872427,1.8625247121758343e-4,NA,0.15109372310733807,0.025295081986277477,2.426665891382719e-4,0.11873072333992324,0.025429948831259448,1.8625247121758343e-4,NA,0.15109372310733807,0.025295081986277477,2.426665891382719e-4,0.11873072333992324,0.025429948831259448,0.014519265030817538,0.014519265030817538,0.03764969822072334,0.03764969822072334,0.05425999709268519,0.05425999709268519,0,0,0.07140377718339341,0.07140377718339341,0.02428155948366089,0.02428155948366089,0.01655620013955111,0.01655620013955111,NA,NA
NA,xeneretmus leiops,0.2392903375489242,0.2392903375489242,1.7815977014094705e-4,NA,0.19848159249790728,0.008955169340060179,1.395439017216805e-4,0.04080874505101695,0.026072125743761453,1.7815977014094705e-4,NA,0.19848159249790728,0.008955169340060179,1.395439017216805e-4,0.04080874505101695,0.026072125743761453,5.772892016017737e-4,5.772892016017737e-4,0.0014905744213931811,0.0014905744213931811,0.08728250288455013,0.08728250288455013,0,0,0.08512696386959571,0.08512696386959571,0.02112269156806407,0.02112269156806407,0.008345317074274338,0.008345317074274338,NA,NA
NA,xeneretmus triacanthus,0.24703641244763114,0.24703641244763114,6.315192696500406e-5,NA,0.18614714696625467,0.012419935385705651,1.4160097546741146e-4,0.06088926548137649,0.025981684140317235,6.315192696500406e-5,NA,0.18614714696625467,0.012419935385705651,1.4160097546741146e-4,0.06088926548137649,0.025981684140317235,0.003442205640202597,0.003442205640202597,0.008645794026304271,0.008645794026304271,0.07602140087958814,0.07602140087958814,0,0,0.0841440619463493,0.0841440619463493,0.025193949809283616,0.025193949809283616,0.010982627717447945,0.010982627717447945,NA,NA
NA,xenomystax atrarius,0.24412189981704,0.24412189981704,0,NA,0.1962073465855709,0.010478182267714978,2.2543143945013102e-4,0.04791455323146912,0.026701471591751964,0,NA,0.1962073465855709,0.010478182267714978,2.2543143945013102e-4,0.04791455323146912,0.026701471591751964,0,0,8.084126984126984e-4,8.084126984126984e-4,0.06331675567423231,0.06331675567423231,0,0,0.1061891193195866,0.1061891193195866,0.027246825891311874,0.027246825891311874,0.00915570093457944,0.00915570093457944,NA,NA
NA,xiphias gladius,0.31480510930750094,0.2931949680118339,0,0.01024798314845424,0.2777855284172137,1.277265298654419e-4,7.687803251845948e-4,0.015409439625631467,0.023571886448987944,0,0.05990277610507484,0.23906620107343896,0.0017972282584980581,0.0040948496749138195,0.07573890867041934,0.024461424270192433,3.794301173801108e-5,2.6965574344963606e-6,5.036130383558057e-5,3.6170351327129004e-6,0.13378897892394293,0.1514137905123999,0,2.4665992687533142e-5,0.08081579787930358,0.10277518546313841,NA,NA,0.009855749880001746,0.00425863599854867,NA,NA
NA,xiphister atropurpureus,0.252496334261737,0.252496334261737,0,NA,0.18027835836382503,0.014802803415069267,1.6771048368011943e-4,0.072217975897912,0.02615365499790654,0,NA,0.18027835836382503,0.014802803415069267,1.6771048368011943e-4,0.072217975897912,0.02615365499790654,0.005288893925327217,0.005288893925327217,0.013752838002657782,0.013752838002657782,0.07080509875666721,0.07080509875666721,0,0,0.08331960460925127,0.08331960460925127,0.02590230608195438,0.02590230608195438,0.012303423989223237,0.012303423989223237,NA,NA
NA,xiphister mucosus,0.25884743078092837,0.25884743078092837,0,NA,0.18577176195686443,0.015323816182334069,1.5470763866995532e-4,0.07307566863861432,0.026476975873004096,0,NA,0.18577176195686443,0.015323816182334069,1.5470763866995532e-4,0.07307566863861432,0.026476975873004096,0.005657169853309349,0.005657169853309349,0.014556396713832687,0.014556396713832687,0.07458832464810934,0.07458832464810934,0,0,0.08470646143575097,0.08470646143575097,0.02443392893570462,0.02443392893570462,0.012949649500213267,0.012949649500213267,NA,NA
NA,zalophus californianus,0.27661397358943574,0.27661397358943574,0,NA,0.15712539975990397,0.05358050580232093,0.001652046418567427,0.11948857302921169,NA,0,NA,0.15712539975990397,0.05358050580232093,0.001652046418567427,0.11948857302921169,NA,0,0,1.0670508203281312e-4,1.0670508203281312e-4,0.09873410164065625,0.09873410164065625,0,0,NA,NA,0.05055753181272509,0.05055753181272509,0.013591783913565428,0.013591783913565428,0.058391298919567826,0.058391298919567826
NA,zameus squamulosus,0.08081673457766529,0.05718945779314319,1.3883607029674445e-6,0.019929455632382596,0.02050366724286949,0.004324203831748775,0.007035231345433593,0.0366857905502737,NA,3.0648528946535906e-6,0.027096230939576083,0.016509686175260992,0.018993118000632712,0.008199195191395128,0.0643070484024043,NA,NA,NA,1.100607402720658e-4,2.5970469605301067e-5,0.016509686175260992,0.02050366724286949,0,0,NA,NA,0.00990537867763366,0.0053695409104004615,NA,NA,NA,NA
NA,zaniolepis latipinnis,0.2685437103051747,0.2685437103051747,4.565457762052189e-5,NA,0.16945380318443168,0.022027191065900044,2.583728438743919e-4,0.09908990712074303,0.025456169394073417,4.565457762052189e-5,NA,0.16945380318443168,0.022027191065900044,2.583728438743919e-4,0.09908990712074303,0.025456169394073417,0.010626678460858026,0.010626678460858026,0.029284843874391866,0.029284843874391866,0.06444939893852276,0.06444939893852276,0,0,0.07954823440955329,0.07954823440955329,0.021722734630694383,0.021722734630694383,0.01512443210968598,0.01512443210968598,NA,NA
NA,zaprora silenus,0.2991484299200822,0.2991484299200822,0,NA,0.2592975031546479,0.008458436930410805,1.3786512127868394e-4,0.039850926765434405,0.026599687339346638,0,NA,0.2592975031546479,0.008458436930410805,1.3786512127868394e-4,0.039850926765434405,0.026599687339346638,2.9481329158293217e-4,2.9481329158293217e-4,0.0014288346497172502,0.0014288346497172502,0.08583330513623405,0.08583330513623405,0.05756974178623172,0.05756974178623172,0.08929476865915782,0.08929476865915782,0.021065915315231106,0.021065915315231106,0.008465061457213627,0.008465061457213627,NA,NA
NA,zesticelus profundorum,0.22800332677939444,0.22800332677939444,2.883733123607288e-7,NA,0.19097318652510156,0.0075887717918469,1.9258880587232926e-4,0.03703014025429283,0.025925173023987415,2.883733123607288e-7,NA,0.19097318652510156,0.0075887717918469,1.9258880587232926e-4,0.03703014025429283,0.025925173023987415,0,0,4.4468999868921223e-4,4.4468999868921223e-4,0.07005550596408441,0.07005550596408441,0,0,0.09499250753702976,0.09499250753702976,0.02265060296238039,0.02265060296238039,0.0061531983221916366,0.0061531983221916366,NA,NA
